participant_id	session	run	corr_mean	qc
PT012_CHBMP_sub-066.nii.gz	V1	1	1.7222794	1
sub-835335611764.nii.gz	V1	1	1.7223265	1
PT030_OpenNeuro_ds003404_sub-14.nii.gz	V1	1	1.7223712	1
sub-510703389436.nii.gz	V1	1	1.722392	1
PT030_OpenNeuro_ds000140_sub-31.nii.gz	V1	1	1.7223938	1
PT030_OpenNeuro_ds002236_sub-19.nii.gz	V1	1	1.7224299	1
sub-586769190632.nii.gz	V1	1	1.7224354	1
PT030_OpenNeuro_ds003416_sub-63.nii.gz	V1	1	1.7224405	1
PT030_OpenNeuro_ds003346_sub-093.nii.gz	V1	1	1.7224606	1
sub-805310521997.nii.gz	V1	1	1.7224631	1
sub-153810221421.nii.gz	V1	1	1.7224709	1
PT030_OpenNeuro_ds003499_sub-53.nii.gz	V1	1	1.7224776	1
CP0082.nii.gz	V1	1	1.7224821	1
PT030_OpenNeuro_ds002366_sub-29.nii.gz	V1	1	1.7225204	1
sub-281250458251.nii.gz	V1	1	1.7225283	1
sub-1370_ses-wave3.nii.gz	V1	1	1.7225415	1
sub-958208214082.nii.gz	V1	1	1.722553	1
sub-661825354690.nii.gz	V1	1	1.7225883	1
sub-CC510255.nii.gz	V1	1	1.7225885	1
PT030_OpenNeuro_ds004217_sub-04.nii.gz	V1	1	1.722601	1
sub-914694321639.nii.gz	V1	1	1.7226117	1
PT030_OpenNeuro_ds003499_sub-40.nii.gz	V1	1	1.7226154	1
sub-251224069006.nii.gz	V1	1	1.7226228	1
PT030_OpenNeuro_ds003545_sub-02.nii.gz	V1	1	1.7226313	1
sub-927_ses-wave1.nii.gz	V1	1	1.7226655	1
sub-486133856944.nii.gz	V1	1	1.7226745	1
sub-1220_ses-wave1.nii.gz	V1	1	1.7226815	1
PT030_OpenNeuro_ds003126_sub-51.nii.gz	V1	1	1.7226824	1
sub-819847023081.nii.gz	V1	1	1.7227001	1
sub-696219769402.nii.gz	V1	1	1.7227182	1
sub-765812746859.nii.gz	V1	1	1.7227448	1
PT008_AdolescentBrainDevelopment_sub-35.nii.gz	V1	1	1.7227514	1
sub-CC120049.nii.gz	V1	1	1.7227634	1
PT030_OpenNeuro_ds004169_sub-0063.nii.gz	V1	1	1.722766	1
PT030_OpenNeuro_ds001486_sub-087.nii.gz	V1	1	1.7228352	1
sub-661291685646.nii.gz	V1	1	1.7228502	1
PT030_OpenNeuro_ds004711_sub-149.nii.gz	V1	1	1.7228713	1
sub-CC520398.nii.gz	V1	1	1.7228973	1
sub-CC320022.nii.gz	V1	1	1.7229186	1
PT012_CHBMP_sub-029.nii.gz	V1	1	1.7229229	1
PT030_OpenNeuro_ds002647_sub-66.nii.gz	V1	1	1.7229793	1
PT030_OpenNeuro_ds001486_sub-059.nii.gz	V1	1	1.7229905	1
sub-189082897625.nii.gz	V1	1	1.7230272	1
sub-777197299524.nii.gz	V1	1	1.7230355	1
sub-580133204447.nii.gz	V1	1	1.7230963	1
PT030_OpenNeuro_ds002366_sub-31.nii.gz	V1	1	1.7231451	1
sub-301313422615.nii.gz	V1	1	1.7231457	1
PT030_OpenNeuro_ds001894_sub-121.nii.gz	V1	1	1.723146	1
PT030_OpenNeuro_ds003382_sub-05.nii.gz	V1	1	1.723146	1
PT030_OpenNeuro_ds003346_sub-089.nii.gz	V1	1	1.7231534	1
PT012_CHBMP_sub-127.nii.gz	V1	1	1.723194	1
sub-836224924436.nii.gz	V1	1	1.7232076	1
sub-953022551113.nii.gz	V1	1	1.7232318	1
sub-849160879602.nii.gz	V1	1	1.7232423	1
sub-CC320359.nii.gz	V1	1	1.7232604	1
sub-485776903651.nii.gz	V1	1	1.7232922	1
sub-4788_ses-wave2.nii.gz	V1	1	1.7232925	1
sub-600499378836.nii.gz	V1	1	1.7232945	1
sub-833251547581.nii.gz	V1	1	1.7233485	1
sub-520349870969.nii.gz	V1	1	1.7234222	1
sub-929_ses-wave2.nii.gz	V1	1	1.7234288	1
sub-977057964994.nii.gz	V1	1	1.7234466	1
sub-538946903744.nii.gz	V1	1	1.7234638	1
PT030_OpenNeuro_ds000011_sub-02.nii.gz	V1	1	1.7235149	1
sub-296943009638.nii.gz	V1	1	1.7235314	1
sub-711287293064.nii.gz	V1	1	1.7235507	1
PT030_OpenNeuro_ds004169_sub-0069.nii.gz	V1	1	1.7235613	1
PT030_OpenNeuro_ds003126_sub-40.nii.gz	V1	1	1.7235687	1
PT030_OpenNeuro_ds004711_sub-117.nii.gz	V1	1	1.7235708	1
PT030_OpenNeuro_ds002647_sub-88.nii.gz	V1	1	1.7235863	1
sub-482038057597.nii.gz	V1	1	1.7236407	1
sub-149767949727.nii.gz	V1	1	1.723664	1
sub-528349758820.nii.gz	V1	1	1.7236674	1
sub-719_ses-wave2.nii.gz	V1	1	1.7236689	1
PT030_OpenNeuro_ds003126_sub-49.nii.gz	V1	1	1.7237014	1
sub-436570577076.nii.gz	V1	1	1.7237247	1
sub-446227591010.nii.gz	V1	1	1.7237324	1
sub-CC610050.nii.gz	V1	1	1.7237643	1
PT030_OpenNeuro_ds001486_sub-101.nii.gz	V1	1	1.7238097	1
sub-CC110174.nii.gz	V1	1	1.7238134	1
sub-620984229042.nii.gz	V1	1	1.7238332	1
sub-213858236266.nii.gz	V1	1	1.7238486	1
PT030_OpenNeuro_ds001486_sub-079.nii.gz	V1	1	1.723908	1
sub-636077258971.nii.gz	V1	1	1.7239157	1
PT030_OpenNeuro_ds002886_sub-30.nii.gz	V1	1	1.7239176	1
sub-596439418214.nii.gz	V1	1	1.7239628	1
PT030_OpenNeuro_ds003382_sub-04.nii.gz	V1	1	1.7239733	1
sub-622953019079.nii.gz	V1	1	1.7239759	1
sub-934982332122.nii.gz	V1	1	1.7239926	1
sub-1220_ses-wave2.nii.gz	V1	1	1.7240096	1
sub-284188545251.nii.gz	V1	1	1.7240342	1
sub-460977191979.nii.gz	V1	1	1.7240494	1
PT008_AdolescentBrainDevelopment_sub-45.nii.gz	V1	1	1.7240615	1
sub-CC510342.nii.gz	V1	1	1.7240636	1
PT030_OpenNeuro_ds003346_sub-048.nii.gz	V1	1	1.7240641	1
sub-491370394347.nii.gz	V1	1	1.7241077	1
PT030_OpenNeuro_ds000253_sub-01.nii.gz	V1	1	1.7241136	1
sub-723440154504.nii.gz	V1	1	1.7241191	1
PT030_OpenNeuro_ds001894_sub-154.nii.gz	V1	1	1.7241385	1
PT030_OpenNeuro_ds003416_sub-74.nii.gz	V1	1	1.7241458	1
sub-CC610292.nii.gz	V1	1	1.7241857	1
PT030_OpenNeuro_ds002727_sub-14.nii.gz	V1	1	1.7241886	1
sub-117159756287.nii.gz	V1	1	1.7241926	1
sub-280520643926.nii.gz	V1	1	1.7242184	1
sub-CC510015.nii.gz	V1	1	1.7242206	1
PT008_AdolescentBrainDevelopment_sub-51.nii.gz	V1	1	1.7242396	1
sub-1356_ses-wave1.nii.gz	V1	1	1.7242558	1
PT030_OpenNeuro_ds002647_sub-64.nii.gz	V1	1	1.7242905	1
sub-CC410101.nii.gz	V1	1	1.7243176	1
PT030_OpenNeuro_ds003416_sub-36.nii.gz	V1	1	1.7243191	1
sub-623405236906.nii.gz	V1	1	1.7243459	1
sub-134392371851.nii.gz	V1	1	1.7243736	1
sub-418986926612.nii.gz	V1	1	1.7243832	1
sub-561933935805.nii.gz	V1	1	1.7244107	1
sub-387704816358.nii.gz	V1	1	1.7244517	1
PT030_OpenNeuro_ds000228_sub-120.nii.gz	V1	1	1.7244569	1
sub-948402139122.nii.gz	V1	1	1.7244627	1
sub-599596498950.nii.gz	V1	1	1.7244657	1
sub-698839379175.nii.gz	V1	1	1.7244706	1
sub-899095634562.nii.gz	V1	1	1.7244753	1
PT030_OpenNeuro_ds003877_sub-69.nii.gz	V1	1	1.7244972	1
PT030_OpenNeuro_ds002345_sub-039.nii.gz	V1	1	1.7244998	1
sub-580_ses-wave1.nii.gz	V1	1	1.7245059	1
PT030_OpenNeuro_ds001486_sub-128.nii.gz	V1	1	1.7245363	1
PT034_Wayne_sub-004.nii.gz	V1	1	1.7245488	1
sub-744423042424.nii.gz	V1	1	1.7245687	1
sub-801647502527.nii.gz	V1	1	1.7245752	1
sub-798064360045.nii.gz	V1	1	1.7245779	1
sub-139365339602.nii.gz	V1	1	1.7245879	1
PT030_OpenNeuro_ds001894_sub-060.nii.gz	V1	1	1.7245893	1
sub-1146_ses-wave1.nii.gz	V1	1	1.7245898	1
PT030_OpenNeuro_ds000240_sub-34.nii.gz	V1	1	1.72459	1
PT030_OpenNeuro_ds001894_sub-144.nii.gz	V1	1	1.7246194	1
sub-708488642563.nii.gz	V1	1	1.7246422	1
sub-CC222496.nii.gz	V1	1	1.7246721	1
PT030_OpenNeuro_ds006395_sub-26.nii.gz	V1	1	1.7246761	1
sub-921858841687.nii.gz	V1	1	1.7247525	1
sub-287694968928.nii.gz	V1	1	1.7247956	1
sub-CC520607.nii.gz	V1	1	1.7248037	1
sub-271317255923.nii.gz	V1	1	1.7248081	1
PT030_OpenNeuro_ds002366_sub-16.nii.gz	V1	1	1.7248147	1
sub-CC420180.nii.gz	V1	1	1.7248223	1
PT030_OpenNeuro_ds002647_sub-77.nii.gz	V1	1	1.724853	1
PT030_OpenNeuro_ds002878_sub-14.nii.gz	V1	1	1.7249267	1
RRIB_sub-125.nii.gz	V1	1	1.7249694	1
sub-234767549313.nii.gz	V1	1	1.7250992	1
sub-333365007279.nii.gz	V1	1	1.7251024	1
sub-CC420324.nii.gz	V1	1	1.7251036	1
sub-480262735985.nii.gz	V1	1	1.7251086	1
sub-585890839608.nii.gz	V1	1	1.7251208	1
sub-591_ses-wave1.nii.gz	V1	1	1.7251294	1
sub-998375364631.nii.gz	V1	1	1.7251308	1
PT030_OpenNeuro_ds003346_sub-058.nii.gz	V1	1	1.7251345	1
sub-273169726487.nii.gz	V1	1	1.7251467	1
sub-150819102994.nii.gz	V1	1	1.7251804	1
sub-255882149200.nii.gz	V1	1	1.7251904	1
sub-565025526070.nii.gz	V1	1	1.7251955	1
sub-775173632081.nii.gz	V1	1	1.7252007	1
sub-303198127376.nii.gz	V1	1	1.7252038	1
sub-772118614430.nii.gz	V1	1	1.7252191	1
PT030_OpenNeuro_ds004711_sub-085.nii.gz	V1	1	1.7252318	1
PT030_OpenNeuro_ds005498_sub-112.nii.gz	V1	1	1.7252578	1
PT030_OpenNeuro_ds004169_sub-1182.nii.gz	V1	1	1.7252692	1
PT012_CHBMP_sub-096.nii.gz	V1	1	1.7252761	1
PT030_OpenNeuro_ds004182_sub-24.nii.gz	V1	1	1.7252903	1
PT030_OpenNeuro_ds002620_sub-25.nii.gz	V1	1	1.7253325	1
sub-ON98502.nii.gz	V1	1	1.7253828	1
PT030_OpenNeuro_ds000119_sub-12.nii.gz	V1	1	1.7253877	1
PT030_OpenNeuro_ds000256_sub-02.nii.gz	V1	1	1.725477	1
sub-974_ses-wave3.nii.gz	V1	1	1.7254851	1
sub-CC221565.nii.gz	V1	1	1.7254947	1
sub-751707093596.nii.gz	V1	1	1.7255286	1
sub-939635291034.nii.gz	V1	1	1.7255317	1
sub-4749_ses-wave2.nii.gz	V1	1	1.7255466	1
PT030_OpenNeuro_ds002419_sub-41.nii.gz	V1	1	1.7255535	1
sub-1797_ses-wave1.nii.gz	V1	1	1.725555	1
sub-566155888990.nii.gz	V1	1	1.7255939	1
PT030_OpenNeuro_ds003877_sub-70.nii.gz	V1	1	1.7255964	1
PT030_OpenNeuro_ds004795_sub-124.nii.gz	V1	1	1.7256068	1
PT030_OpenNeuro_ds002345_sub-026.nii.gz	V1	1	1.7256175	1
PT030_OpenNeuro_ds006395_sub-10.nii.gz	V1	1	1.725645	1
PT030_OpenNeuro_ds003416_sub-52.nii.gz	V1	1	1.7256671	1
sub-1452_ses-wave3.nii.gz	V1	1	1.7256747	1
sub-632118830745.nii.gz	V1	1	1.7256889	1
PT030_OpenNeuro_ds003047_sub-11.nii.gz	V1	1	1.7257144	1
sub-ON98664.nii.gz	V1	1	1.7257175	1
sub-274305053661.nii.gz	V1	1	1.7257818	1
sub-1149_ses-wave1.nii.gz	V1	1	1.7258047	1
sub-673959421782.nii.gz	V1	1	1.7258238	1
sub-CC410129.nii.gz	V1	1	1.7258755	1
sub-503_ses-wave1.nii.gz	V1	1	1.7259071	1
sub-329633772956.nii.gz	V1	1	1.725925	1
sub-878981166880.nii.gz	V1	1	1.7259315	1
PT030_OpenNeuro_ds003416_sub-18.nii.gz	V1	1	1.7259426	1
PT030_OpenNeuro_ds001486_sub-095.nii.gz	V1	1	1.7259514	1
sub-770282132150.nii.gz	V1	1	1.7259679	1
sub-839452249071.nii.gz	V1	1	1.7259847	1
sub-1172_ses-wave2.nii.gz	V1	1	1.7260727	1
sub-780216230620.nii.gz	V1	1	1.726093	1
PT030_OpenNeuro_ds004795_sub-005.nii.gz	V1	1	1.7260984	1
sub-376916029284.nii.gz	V1	1	1.7261033	1
sub-797715138957.nii.gz	V1	1	1.7261343	1
PT012_CHBMP_sub-107.nii.gz	V1	1	1.7261572	1
sub-127105605033.nii.gz	V1	1	1.7261964	1
sub-605928553769.nii.gz	V1	1	1.7262014	1
sub-233320582225.nii.gz	V1	1	1.7262399	1
PT030_OpenNeuro_ds003017_sub-15.nii.gz	V1	1	1.7262446	1
sub-420700440504.nii.gz	V1	1	1.7262552	1
sub-378122195243.nii.gz	V1	1	1.7262601	1
RRIB_sub-108.nii.gz	V1	1	1.7262715	1
PT030_OpenNeuro_ds004795_sub-117.nii.gz	V1	1	1.7262722	1
sub-942826906064.nii.gz	V1	1	1.7262931	1
sub-CC420157.nii.gz	V1	1	1.7263721	1
PT034_Wayne_sub-108.nii.gz	V1	1	1.7263869	1
PT030_OpenNeuro_ds002620_sub-33.nii.gz	V1	1	1.726446	1
PT030_OpenNeuro_ds004173_sub-059.nii.gz	V1	1	1.7264462	1
PT030_OpenNeuro_ds002236_sub-04.nii.gz	V1	1	1.7264656	1
sub-1165_ses-wave1.nii.gz	V1	1	1.7264743	1
sub-867260065005.nii.gz	V1	1	1.726493	1
PT030_OpenNeuro_ds004783_sub-22.nii.gz	V1	1	1.726512	1
PT030_OpenNeuro_ds003346_sub-094.nii.gz	V1	1	1.7265416	1
PT030_OpenNeuro_ds004173_sub-079.nii.gz	V1	1	1.7265509	1
sub-829229264200.nii.gz	V1	1	1.7266544	1
sub-782213755099.nii.gz	V1	1	1.7266585	1
PT030_OpenNeuro_ds002236_sub-10.nii.gz	V1	1	1.7266777	1
sub-456043823379.nii.gz	V1	1	1.7267057	1
PT008_AdolescentBrainDevelopment_sub-48.nii.gz	V1	1	1.7267139	1
PT034_Wayne_sub-072.nii.gz	V1	1	1.7267286	1
sub-221201405517.nii.gz	V1	1	1.7267313	1
sub-CC420322.nii.gz	V1	1	1.7268026	1
sub-760998144862.nii.gz	V1	1	1.726816	1
PT030_OpenNeuro_ds003346_sub-111.nii.gz	V1	1	1.7268504	1
PT030_OpenNeuro_ds006395_sub-04.nii.gz	V1	1	1.7268549	1
RRIB_sub-132.nii.gz	V1	1	1.7268621	1
PT030_OpenNeuro_ds006395_sub-22.nii.gz	V1	1	1.7268634	1
PT030_OpenNeuro_ds001894_sub-113.nii.gz	V1	1	1.726868	1
PT030_OpenNeuro_ds003425_sub-09.nii.gz	V1	1	1.7268814	1
sub-451748173269.nii.gz	V1	1	1.7268889	1
sub-799_ses-wave1.nii.gz	V1	1	1.7269077	1
sub-574676182729.nii.gz	V1	1	1.7269198	1
sub-801_ses-wave3.nii.gz	V1	1	1.7269343	1
sub-554894252350.nii.gz	V1	1	1.726987	1
sub-1543_ses-wave2.nii.gz	V1	1	1.7269877	1
sub-313119652628.nii.gz	V1	1	1.7270206	1
sub-293445012236.nii.gz	V1	1	1.7270404	1
PT030_OpenNeuro_ds005413_sub-41.nii.gz	V1	1	1.7270601	1
sub-817_ses-wave3.nii.gz	V1	1	1.7270882	1
PT030_OpenNeuro_ds005256_sub-064.nii.gz	V1	1	1.7270932	1
sub-ON97504.nii.gz	V1	1	1.7271214	1
sub-CC420231.nii.gz	V1	1	1.7271386	1
sub-299189190633.nii.gz	V1	1	1.7271461	1
sub-975454592840.nii.gz	V1	1	1.7271795	1
PT030_OpenNeuro_ds005498_sub-040.nii.gz	V1	1	1.7272338	1
sub-328411797408.nii.gz	V1	1	1.7272797	1
sub-340425446065.nii.gz	V1	1	1.7272813	1
sub-971873286741.nii.gz	V1	1	1.7272911	1
sub-711460991328.nii.gz	V1	1	1.7273054	1
sub-378447768137.nii.gz	V1	1	1.7273066	1
sub-1356_ses-wave2.nii.gz	V1	1	1.727307	1
PT030_OpenNeuro_ds006395_sub-17.nii.gz	V1	1	1.7273344	1
PT030_OpenNeuro_ds002366_sub-19.nii.gz	V1	1	1.727348	1
sub-3571_ses-wave2.nii.gz	V1	1	1.7273623	1
sub-818668515854.nii.gz	V1	1	1.7273698	1
sub-719_ses-wave1.nii.gz	V1	1	1.7273728	1
sub-393795225621.nii.gz	V1	1	1.7273781	1
sub-886465425609.nii.gz	V1	1	1.7274458	1
sub-852866102113.nii.gz	V1	1	1.7274745	1
PT030_OpenNeuro_ds000240_sub-59.nii.gz	V1	1	1.7275132	1
sub-609656607957.nii.gz	V1	1	1.7275295	1
sub-368447789543.nii.gz	V1	1	1.7275459	1
PT030_OpenNeuro_ds002620_sub-32.nii.gz	V1	1	1.7275684	1
sub-653766720158.nii.gz	V1	1	1.7275728	1
sub-343769189656.nii.gz	V1	1	1.7275841	1
sub-CC510395.nii.gz	V1	1	1.7275958	1
sub-912242140520.nii.gz	V1	1	1.7276094	1
sub-669504280864.nii.gz	V1	1	1.7276181	1
PT030_OpenNeuro_ds003877_sub-77.nii.gz	V1	1	1.7276192	1
sub-CC420167.nii.gz	V1	1	1.7276284	1
PT030_OpenNeuro_ds003814_sub-08.nii.gz	V1	1	1.727651	1
sub-388018649913.nii.gz	V1	1	1.7276658	1
sub-326733202937.nii.gz	V1	1	1.7276994	1
PT030_OpenNeuro_ds001894_sub-114.nii.gz	V1	1	1.7277292	1
sub-940212166039.nii.gz	V1	1	1.7277304	1
sub-1775_ses-wave2.nii.gz	V1	1	1.7277447	1
PT012_CHBMP_sub-132.nii.gz	V1	1	1.7277652	1
sub-737025780967.nii.gz	V1	1	1.7277753	1
sub-930897613274.nii.gz	V1	1	1.7278137	1
PT030_OpenNeuro_ds002878_sub-22.nii.gz	V1	1	1.7278273	1
sub-311326071208.nii.gz	V1	1	1.7278537	1
PT030_OpenNeuro_ds003416_sub-81.nii.gz	V1	1	1.7278836	1
sub-254063930053.nii.gz	V1	1	1.7279252	1
PT030_OpenNeuro_ds000234_sub-05.nii.gz	V1	1	1.7279538	1
sub-135_ses-wave1.nii.gz	V1	1	1.727954	1
PT030_OpenNeuro_ds003126_sub-48.nii.gz	V1	1	1.7280824	1
PT030_OpenNeuro_ds003346_sub-082.nii.gz	V1	1	1.7280859	1
PT030_OpenNeuro_ds001486_sub-040.nii.gz	V1	1	1.7280979	1
sub-678520978380.nii.gz	V1	1	1.7281038	1
sub-954220905647.nii.gz	V1	1	1.7281289	1
sub-478046709665.nii.gz	V1	1	1.7281349	1
PT030_OpenNeuro_ds001306_sub-03.nii.gz	V1	1	1.7282015	1
PT030_OpenNeuro_ds002185_sub-09.nii.gz	V1	1	1.7282022	1
sub-357813435697.nii.gz	V1	1	1.7282357	1
PT030_OpenNeuro_ds002424_sub-52.nii.gz	V1	1	1.7282529	1
PT030_OpenNeuro_ds006395_sub-11.nii.gz	V1	1	1.7282547	1
sub-3911_ses-wave1.nii.gz	V1	1	1.7282971	1
sub-994785703004.nii.gz	V1	1	1.7282984	1
sub-1854_ses-wave1.nii.gz	V1	1	1.7283187	1
PT030_OpenNeuro_ds001894_sub-101.nii.gz	V1	1	1.7283336	1
sub-CC520209.nii.gz	V1	1	1.7283424	1
sub-810607919990.nii.gz	V1	1	1.7283608	1
sub-1452_ses-wave2.nii.gz	V1	1	1.7283843	1
PT030_OpenNeuro_ds001486_sub-053.nii.gz	V1	1	1.7283919	1
sub-1784_ses-wave1.nii.gz	V1	1	1.7284626	1
PT030_OpenNeuro_ds001486_sub-088.nii.gz	V1	1	1.7284715	1
sub-920482922866.nii.gz	V1	1	1.7284895	1
PT030_OpenNeuro_ds003499_sub-30.nii.gz	V1	1	1.7285008	1
sub-118666149179.nii.gz	V1	1	1.7285227	1
sub-CC420493.nii.gz	V1	1	1.7286053	1
PT030_OpenNeuro_ds001894_sub-138.nii.gz	V1	1	1.7286081	1
PT030_OpenNeuro_ds003416_sub-90.nii.gz	V1	1	1.7286097	1
sub-150529102662.nii.gz	V1	1	1.7286161	1
PT030_OpenNeuro_ds004718_sub-17.nii.gz	V1	1	1.7286234	1
PT030_OpenNeuro_ds001486_sub-057.nii.gz	V1	1	1.7286276	1
sub-591_ses-wave3.nii.gz	V1	1	1.7286592	1
PT030_OpenNeuro_ds003346_sub-112.nii.gz	V1	1	1.7286615	1
sub-633347832655.nii.gz	V1	1	1.7286904	1
sub-670440267086.nii.gz	V1	1	1.7287017	1
sub-877746416294.nii.gz	V1	1	1.7287192	1
sub-922055662461.nii.gz	V1	1	1.728722	1
sub-994398119481.nii.gz	V1	1	1.7287313	1
sub-207042049080.nii.gz	V1	1	1.7287617	1
sub-677684213717.nii.gz	V1	1	1.7287688	1
sub-964531986227.nii.gz	V1	1	1.7287767	1
PT030_OpenNeuro_ds002382_sub-45.nii.gz	V1	1	1.728777	1
sub-433878320958.nii.gz	V1	1	1.7287776	1
sub-465311144460.nii.gz	V1	1	1.728783	1
PT030_OpenNeuro_ds003416_sub-71.nii.gz	V1	1	1.7287835	1
sub-523056996207.nii.gz	V1	1	1.7288356	1
sub-555529320584.nii.gz	V1	1	1.7288641	1
sub-568610648241.nii.gz	V1	1	1.7288666	1
sub-672666802566.nii.gz	V1	1	1.728923	1
PT030_OpenNeuro_ds000236_sub-12.nii.gz	V1	1	1.7289296	1
sub-779514017707.nii.gz	V1	1	1.7289575	1
sub-822436188074.nii.gz	V1	1	1.7289807	1
sub-CC520424.nii.gz	V1	1	1.7290145	1
sub-881702885069.nii.gz	V1	1	1.7290293	1
PT030_OpenNeuro_ds001894_sub-135.nii.gz	V1	1	1.7290325	1
PT033_WAND_sub-158.nii.gz	V1	1	1.7290411	1
sub-CC610594.nii.gz	V1	1	1.7290446	1
sub-427038737479.nii.gz	V1	1	1.7290838	1
PT030_OpenNeuro_ds004557_sub-16.nii.gz	V1	1	1.7290949	1
sub-523098042038.nii.gz	V1	1	1.7292002	1
PT030_OpenNeuro_ds003763_sub-04.nii.gz	V1	1	1.7292445	1
sub-215309667822.nii.gz	V1	1	1.729245	1
sub-CC420137.nii.gz	V1	1	1.729368	1
sub-986226959447.nii.gz	V1	1	1.7293792	1
sub-233669172000.nii.gz	V1	1	1.7293828	1
PT030_OpenNeuro_ds005088_sub-26.nii.gz	V1	1	1.729391	1
sub-460516282099.nii.gz	V1	1	1.7293924	1
sub-198073709706.nii.gz	V1	1	1.7294487	1
sub-452912513368.nii.gz	V1	1	1.7294555	1
PT030_OpenNeuro_ds003424_sub-09.nii.gz	V1	1	1.729459	1
sub-268420839498.nii.gz	V1	1	1.7295065	1
sub-151427911619.nii.gz	V1	1	1.7295121	1
sub-513149413681.nii.gz	V1	1	1.7295496	1
PT030_OpenNeuro_ds000119_sub-03.nii.gz	V1	1	1.7295842	1
PT033_WAND_sub-142.nii.gz	V1	1	1.7295963	1
sub-378455376400.nii.gz	V1	1	1.7296516	1
sub-976263449865.nii.gz	V1	1	1.7296749	1
PT030_OpenNeuro_ds000240_sub-07.nii.gz	V1	1	1.7296872	1
PT034_Wayne_sub-071.nii.gz	V1	1	1.72978	1
sub-3163_ses-wave1.nii.gz	V1	1	1.7298125	1
sub-1199_ses-wave1.nii.gz	V1	1	1.7298291	1
sub-999027816075.nii.gz	V1	1	1.7298476	1
sub-CC322186.nii.gz	V1	1	1.7298553	1
sub-166264441743.nii.gz	V1	1	1.7298616	1
sub-683939707752.nii.gz	V1	1	1.7298679	1
sub-331339723620.nii.gz	V1	1	1.7298766	1
sub-546183263833.nii.gz	V1	1	1.729878	1
PT030_OpenNeuro_ds003877_sub-78.nii.gz	V1	1	1.7299023	1
PT030_OpenNeuro_ds006395_sub-34.nii.gz	V1	1	1.7299078	1
PT030_OpenNeuro_ds000240_sub-63.nii.gz	V1	1	1.7299343	1
PT012_CHBMP_sub-168.nii.gz	V1	1	1.7299416	1
PT030_OpenNeuro_ds001894_sub-088.nii.gz	V1	1	1.72995	1
sub-752296417260.nii.gz	V1	1	1.72995	1
sub-147_ses-wave3.nii.gz	V1	1	1.7299603	1
sub-240001605313.nii.gz	V1	1	1.7299653	1
sub-1139_ses-wave1.nii.gz	V1	1	1.7299762	1
PT030_OpenNeuro_ds005498_sub-019.nii.gz	V1	1	1.7300109	1
PT012_CHBMP_sub-095.nii.gz	V1	1	1.7300122	1
sub-665112865981.nii.gz	V1	1	1.7300209	1
sub-CC120319.nii.gz	V1	1	1.7301245	1
sub-974_ses-wave1.nii.gz	V1	1	1.7301377	1
sub-388132398369.nii.gz	V1	1	1.7301409	1
PT030_OpenNeuro_ds004718_sub-41.nii.gz	V1	1	1.7301757	1
PT030_OpenNeuro_ds001894_sub-089.nii.gz	V1	1	1.7301916	1
sub-719_ses-wave3.nii.gz	V1	1	1.7302014	1
PT012_CHBMP_sub-081.nii.gz	V1	1	1.7302169	1
sub-121738146757.nii.gz	V1	1	1.730242	1
PT030_OpenNeuro_ds002382_sub-49.nii.gz	V1	1	1.7302573	1
PT030_OpenNeuro_ds000228_sub-119.nii.gz	V1	1	1.730266	1
sub-202694887076.nii.gz	V1	1	1.7302741	1
sub-CC420226.nii.gz	V1	1	1.7302762	1
sub-169_ses-wave3.nii.gz	V1	1	1.730291	1
sub-1267_ses-wave1.nii.gz	V1	1	1.7302914	1
PT030_OpenNeuro_ds003126_sub-39.nii.gz	V1	1	1.7303102	1
PT030_OpenNeuro_ds002620_sub-11.nii.gz	V1	1	1.7303145	1
sub-371832295715.nii.gz	V1	1	1.7303357	1
sub-815_ses-wave1.nii.gz	V1	1	1.7303542	1
sub-988202444857.nii.gz	V1	1	1.7303598	1
sub-568873041221.nii.gz	V1	1	1.73039	1
PT030_OpenNeuro_ds001894_sub-078.nii.gz	V1	1	1.7304128	1
PT030_OpenNeuro_ds003126_sub-54.nii.gz	V1	1	1.7304131	1
sub-140_ses-wave2.nii.gz	V1	1	1.7304323	1
sub-470124848081.nii.gz	V1	1	1.7304403	1
PT030_OpenNeuro_ds003877_sub-59.nii.gz	V1	1	1.7304577	1
PT030_OpenNeuro_ds005088_sub-25.nii.gz	V1	1	1.7304888	1
PT033_WAND_sub-093.nii.gz	V1	1	1.7305146	1
PT030_OpenNeuro_ds004219_sub-08.nii.gz	V1	1	1.7305201	1
sub-153874780317.nii.gz	V1	1	1.7305245	1
PT030_OpenNeuro_ds004711_sub-141.nii.gz	V1	1	1.7305503	1
PT030_OpenNeuro_ds003416_sub-17.nii.gz	V1	1	1.7305624	1
PT030_OpenNeuro_ds001226_sub-03.nii.gz	V1	1	1.7305726	1
PT030_OpenNeuro_ds002424_sub-23.nii.gz	V1	1	1.7305748	1
sub-835_ses-wave1.nii.gz	V1	1	1.7306306	1
PT030_OpenNeuro_ds001131_sub-49.nii.gz	V1	1	1.7306651	1
PT030_OpenNeuro_ds000253_sub-04.nii.gz	V1	1	1.730688	1
PT030_OpenNeuro_ds000256_sub-15.nii.gz	V1	1	1.7307034	1
sub-1149_ses-wave2.nii.gz	V1	1	1.7307272	1
sub-CC420149.nii.gz	V1	1	1.730738	1
PT030_OpenNeuro_ds004182_sub-30.nii.gz	V1	1	1.7307775	1
